"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","GBR","United Kingdom of Great Britain and Northern Ireland","2017","2017",1.8,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","AZE","Azerbaijan","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","AZE","Azerbaijan","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","AZE","Azerbaijan","2016","2016",1.7,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","AZE","Azerbaijan","2017","2017",1.9,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BLR","Belarus","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BOL","Bolivia (Plurinational State of)","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BOL","Bolivia (Plurinational State of)","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BOL","Bolivia (Plurinational State of)","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BOL","Bolivia (Plurinational State of)","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BIH","Bosnia and Herzegovina","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BIH","Bosnia and Herzegovina","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BIH","Bosnia and Herzegovina","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BIH","Bosnia and Herzegovina","2017","2017",4.8,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BRA","Brazil","2011","2011",1,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BRA","Brazil","2012","2012",2.4,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BRA","Brazil","2013","2013",1.6,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BRA","Brazil","2014","2014",3.5,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BRA","Brazil","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BRA","Brazil","2016","2016",0.7,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BRA","Brazil","2017","2017",4.4,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BGR","Bulgaria","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BGR","Bulgaria","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BGR","Bulgaria","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BGR","Bulgaria","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BGR","Bulgaria","2015","2015",4,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BGR","Bulgaria","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BGR","Bulgaria","2017","2017",4.2,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BFA","Burkina Faso","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","BFA","Burkina Faso","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CHL","Chile","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CHL","Chile","2012","2012",3.7,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CHL","Chile","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CHL","Chile","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CHL","Chile","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CHL","Chile","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CHL","Chile","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CHN","China","2016","2016",5.7,"‡","UIS Estimation"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CHN","China","2017","2017",3.7,"‡","UIS Estimation"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","COL","Colombia","2011","2011",5.6,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","COL","Colombia","2012","2012",3.4,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","COL","Colombia","2013","2013",11.5,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","COL","Colombia","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","COL","Colombia","2015","2015",1.8,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","COL","Colombia","2016","2016",2.1,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","COL","Colombia","2017","2017",2,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CRI","Costa Rica","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CRI","Costa Rica","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CRI","Costa Rica","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CRI","Costa Rica","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CRI","Costa Rica","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CRI","Costa Rica","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CRI","Costa Rica","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","HRV","Croatia","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","HRV","Croatia","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","HRV","Croatia","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","HRV","Croatia","2014","2014",,"‡; n","UIS Estimation; Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","HRV","Croatia","2015","2015",,"‡; n","UIS Estimation; Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","HRV","Croatia","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","HRV","Croatia","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CYP","Cyprus","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CYP","Cyprus","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CYP","Cyprus","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CYP","Cyprus","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","CYP","Cyprus","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","DOM","Dominican Republic","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","DOM","Dominican Republic","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","DOM","Dominican Republic","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","DOM","Dominican Republic","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","EST","Estonia","2011","2011",7.7,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","EST","Estonia","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","EST","Estonia","2013","2013",5.6,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","EST","Estonia","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","EST","Estonia","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","EST","Estonia","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","EST","Estonia","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","FJI","Fiji","2016","2016",,"a","Category not applicable"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","FJI","Fiji","2017","2017",,"a","Category not applicable"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","GAB","Gabon","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","GAB","Gabon","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","GAB","Gabon","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","GAB","Gabon","2016","2016",,"a","Category not applicable"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","GAB","Gabon","2017","2017",,"a","Category not applicable"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","GEO","Georgia","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","GEO","Georgia","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","GEO","Georgia","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","GEO","Georgia","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","GEO","Georgia","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","GEO","Georgia","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","GEO","Georgia","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","GUY","Guyana","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","KGZ","Kyrgyzstan","2011","2011",,"a","Category not applicable"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","KGZ","Kyrgyzstan","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","KGZ","Kyrgyzstan","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","KGZ","Kyrgyzstan","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","KGZ","Kyrgyzstan","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","LAO","Lao People's Democratic Republic","2011","2011",,"a","Category not applicable"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","LAO","Lao People's Democratic Republic","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","LAO","Lao People's Democratic Republic","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","LAO","Lao People's Democratic Republic","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","LAO","Lao People's Democratic Republic","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","LVA","Latvia","2011","2011",16.7,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","LVA","Latvia","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","LVA","Latvia","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","LVA","Latvia","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","LVA","Latvia","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","LVA","Latvia","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","LVA","Latvia","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","LTU","Lithuania","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","LTU","Lithuania","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","LTU","Lithuania","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","LTU","Lithuania","2014","2014",6.7,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","LTU","Lithuania","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","LTU","Lithuania","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","LTU","Lithuania","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MKD","North Macedonia","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MKD","North Macedonia","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MKD","North Macedonia","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MKD","North Macedonia","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MKD","North Macedonia","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MYS","Malaysia","2016","2016",1.8,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MYS","Malaysia","2017","2017",3.5,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MLT","Malta","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MLT","Malta","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MLT","Malta","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MLT","Malta","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MLT","Malta","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MLT","Malta","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MUS","Mauritius","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MUS","Mauritius","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MUS","Mauritius","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MUS","Mauritius","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MUS","Mauritius","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MDA","Republic of Moldova","2012","2012",,"a","Category not applicable"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MDA","Republic of Moldova","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MDA","Republic of Moldova","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MDA","Republic of Moldova","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MDA","Republic of Moldova","2016","2016",,"a","Category not applicable"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MDA","Republic of Moldova","2017","2017",,"a","Category not applicable"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MNG","Mongolia","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MNG","Mongolia","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MNG","Mongolia","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MNG","Mongolia","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MNG","Mongolia","2015","2015",4.9,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MNG","Mongolia","2016","2016",6.8,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MNG","Mongolia","2017","2017",10.9,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MAR","Morocco","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MAR","Morocco","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MAR","Morocco","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MAR","Morocco","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MAR","Morocco","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MAR","Morocco","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MAR","Morocco","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MMR","Myanmar","2015","2015",9.4,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","NER","Niger","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","OMN","Oman","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","OMN","Oman","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","PAK","Pakistan","2016","2016",5,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","PAK","Pakistan","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","ROU","Romania","2011","2011",5.9,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","ROU","Romania","2014","2014",2.6,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","ROU","Romania","2015","2015",7.7,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","ROU","Romania","2016","2016",3.1,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","ROU","Romania","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","SVN","Slovenia","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","SVN","Slovenia","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","SVN","Slovenia","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","SVN","Slovenia","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","SVN","Slovenia","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","ZAF","South Africa","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","ZAF","South Africa","2012","2012",5.3,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","ZAF","South Africa","2013","2013",4,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","ZAF","South Africa","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","ZAF","South Africa","2015","2015",4.5,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","TJK","Tajikistan","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","TJK","Tajikistan","2013","2013",22.2,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","UKR","Ukraine","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","UKR","Ukraine","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","UKR","Ukraine","2013","2013",8.3,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","UKR","Ukraine","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","UKR","Ukraine","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","UKR","Ukraine","2016","2016",15,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","UKR","Ukraine","2017","2017",5.3,,
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MAC","China, Macao Special Administrative Region","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MAC","China, Macao Special Administrative Region","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MAC","China, Macao Special Administrative Region","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MAC","China, Macao Special Administrative Region","2014","2014",,"a","Category not applicable"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MAC","China, Macao Special Administrative Region","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MAC","China, Macao Special Administrative Region","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","MAC","China, Macao Special Administrative Region","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","SRB","Serbia","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","SRB","Serbia","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","SRB","Serbia","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","SRB","Serbia","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","SRB","Serbia","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","SRB","Serbia","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NAANI","Percentage of feature films produced that are animated ","SRB","Serbia","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","AUS","Australia","2011","2011",23.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","AUS","Australia","2012","2012",24.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","AUS","Australia","2013","2013",38.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","AUS","Australia","2014","2014",20.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","AUS","Australia","2015","2015",21.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","AUS","Australia","2016","2016",26.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","AUS","Australia","2017","2017",32.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","AUT","Austria","2011","2011",35.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","AUT","Austria","2012","2012",57.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","AUT","Austria","2013","2013",50,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","AUT","Austria","2014","2014",55.6,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","AUT","Austria","2015","2015",42.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","AUT","Austria","2016","2016",50,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","AUT","Austria","2017","2017",43.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BEL","Belgium","2011","2011",9.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BEL","Belgium","2012","2012",14.5,"‡","UIS Estimation"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BEL","Belgium","2013","2013",8.6,"‡","UIS Estimation"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BEL","Belgium","2015","2015",11.6,"‡","UIS Estimation"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BEL","Belgium","2016","2016",22.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BEL","Belgium","2017","2017",16.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CAN","Canada","2012","2012",14.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CAN","Canada","2013","2013",7.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CAN","Canada","2014","2014",25.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CAN","Canada","2015","2015",25.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CZE","Czechia","2011","2011",44.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CZE","Czechia","2012","2012",30.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CZE","Czechia","2013","2013",33.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CZE","Czechia","2014","2014",42.6,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CZE","Czechia","2015","2015",35.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CZE","Czechia","2016","2016",39.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CZE","Czechia","2017","2017",46.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","DNK","Denmark","2011","2011",41.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","DNK","Denmark","2012","2012",54.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","DNK","Denmark","2013","2013",55.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","DNK","Denmark","2014","2014",49.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","DNK","Denmark","2015","2015",56.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","DNK","Denmark","2016","2016",50,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","DNK","Denmark","2017","2017",44.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","FIN","Finland","2011","2011",33.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","FIN","Finland","2012","2012",30.6,,
